exp_id,residuals,dir1,dir2,log(loss),accuracy
0,FALSE,-0.7755102041,-0.2857142857,1.097338173,11.40%
0,FALSE,-0.7755102041,-0.2040816327,1.03361245,11.40%
0,FALSE,-0.7755102041,-0.1224489796,0.8934735559,11.40%
0,FALSE,-0.7755102041,-0.04081632653,0.8784132037,11.40%
0,FALSE,-0.7755102041,0.04081632653,0.7480157262,11.40%
0,FALSE,-0.7755102041,0.1224489796,1.032145345,11.40%
0,FALSE,-0.7755102041,0.2040816327,1.213403371,11.40%
0,FALSE,-0.7755102041,0.2857142857,1.224486364,11.40%
0,FALSE,-0.7755102041,0.3673469388,1.146214829,11.40%
0,FALSE,-0.7755102041,0.4489795918,1.011443885,11.40%
0,FALSE,-0.7755102041,0.5306122449,1.03212791,11.40%
0,FALSE,-0.7755102041,0.612244898,1.162241979,11.40%
0,FALSE,-0.7755102041,0.693877551,1.158128804,11.40%
0,FALSE,-0.7755102041,0.7755102041,1.174629859,11.40%
0,FALSE,-0.7755102041,0.8571428571,1.299615397,11.40%
0,FALSE,-0.7755102041,0.9387755102,1.378886831,11.40%
0,FALSE,-0.7755102041,1.020408163,1.421192737,11.40%
0,FALSE,-0.693877551,-1.020408163,1.609821459,11.40%
0,FALSE,-0.693877551,-0.9387755102,1.507143523,11.40%
0,FALSE,-0.693877551,-0.8571428571,1.466314974,11.40%
0,FALSE,-0.693877551,-0.7755102041,1.382677049,11.40%
0,FALSE,-0.693877551,-0.693877551,1.269119121,11.40%
0,FALSE,-0.693877551,-0.612244898,1.172714907,11.40%
0,FALSE,-0.693877551,-0.5306122449,1.174829894,11.40%
0,FALSE,-0.693877551,-0.4489795918,1.185859693,11.40%
0,FALSE,-0.693877551,-0.3673469388,1.100348062,11.40%
0,FALSE,-0.693877551,-0.2857142857,1.140902432,11.40%
0,FALSE,-0.693877551,-0.2040816327,1.023506979,11.40%
0,FALSE,-0.693877551,-0.1224489796,0.7810555383,11.40%
0,FALSE,-0.693877551,-0.04081632653,0.8145769937,11.40%
0,FALSE,-0.693877551,0.04081632653,1.086738331,11.40%
0,FALSE,-0.693877551,0.1224489796,1.161820214,11.40%
0,FALSE,-0.693877551,0.2040816327,1.215134564,11.40%
0,FALSE,-0.693877551,0.2857142857,1.287450576,11.40%
0,FALSE,-0.693877551,0.3673469388,1.302863098,11.40%
0,FALSE,-0.693877551,0.4489795918,1.252177356,11.40%
0,FALSE,-0.693877551,0.5306122449,1.20940267,11.40%
0,FALSE,-0.693877551,0.612244898,1.151194876,11.40%
0,FALSE,-0.693877551,0.693877551,1.115188388,11.40%
0,FALSE,-0.693877551,0.7755102041,1.04257409,11.40%
0,FALSE,-0.693877551,0.8571428571,1.151863361,11.40%
0,FALSE,-0.693877551,0.9387755102,1.231712154,11.40%
0,FALSE,-0.693877551,1.020408163,1.33419598,11.40%
0,FALSE,-0.612244898,-1.020408163,1.593445278,11.40%
0,FALSE,-0.612244898,-0.9387755102,1.506768675,11.40%
0,FALSE,-0.612244898,-0.8571428571,1.353892656,11.40%
0,FALSE,-0.612244898,-0.7755102041,1.297380274,11.40%
0,FALSE,-0.612244898,-0.693877551,1.229264258,11.40%
0,FALSE,-0.612244898,-0.612244898,1.192854391,11.40%
0,FALSE,-0.612244898,-0.5306122449,1.178551172,11.40%
0,FALSE,-0.612244898,-0.4489795918,1.181096344,11.40%
0,FALSE,-0.612244898,-0.3673469388,1.090083124,11.40%
0,FALSE,-0.612244898,-0.2857142857,1.128684938,11.40%
0,FALSE,-0.612244898,-0.2040816327,0.8299197153,11.40%
0,FALSE,-0.612244898,-0.1224489796,0.8531465621,11.40%
0,FALSE,-0.612244898,-0.04081632653,0.9790720221,11.40%
0,FALSE,-0.612244898,0.04081632653,1.068953649,11.40%
0,FALSE,-0.612244898,0.1224489796,0.9568331132,11.40%
0,FALSE,-0.612244898,0.2040816327,1.156521235,11.40%
0,FALSE,-0.612244898,0.2857142857,1.269823208,11.40%
0,FALSE,-0.612244898,0.3673469388,1.276531814,11.40%
0,FALSE,-0.612244898,0.4489795918,1.257311159,11.40%
0,FALSE,-0.612244898,0.5306122449,1.24960789,11.40%
0,FALSE,-0.612244898,0.612244898,1.251624861,11.40%
0,FALSE,-0.612244898,0.693877551,1.232955164,11.40%
0,FALSE,-0.612244898,0.7755102041,1.156515334,11.40%
0,FALSE,-0.612244898,0.8571428571,1.106700332,11.40%
0,FALSE,-0.612244898,0.9387755102,1.166454715,11.40%
0,FALSE,-0.612244898,1.020408163,1.310714044,11.40%
0,FALSE,-0.5306122449,-1.020408163,1.526794596,11.40%
0,FALSE,-0.5306122449,-0.9387755102,1.424083322,11.40%
0,FALSE,-0.5306122449,-0.8571428571,1.284758935,11.40%
0,FALSE,-0.5306122449,-0.7755102041,1.201420317,11.40%
0,FALSE,-0.5306122449,-0.693877551,1.153305126,11.40%
0,FALSE,-0.5306122449,-0.612244898,1.122883595,11.40%
0,FALSE,-0.5306122449,-0.5306122449,1.112340753,11.40%
0,FALSE,-0.5306122449,-0.4489795918,1.068046134,11.40%
0,FALSE,-0.5306122449,-0.3673469388,0.8742446751,11.40%
0,FALSE,-0.5306122449,-0.2857142857,0.8711977017,11.40%
0,FALSE,-0.5306122449,-0.2040816327,0.844095438,11.40%
0,FALSE,-0.5306122449,-0.1224489796,0.9396624503,11.40%
0,FALSE,-0.5306122449,-0.04081632653,0.8267880403,11.40%
0,FALSE,-0.5306122449,0.04081632653,1.021651707,11.40%
0,FALSE,-0.5306122449,0.1224489796,0.8326373418,11.40%
0,FALSE,-0.5306122449,0.2040816327,1.048908995,11.40%
0,FALSE,-0.5306122449,0.2857142857,1.144788652,11.40%
0,FALSE,-0.5306122449,0.3673469388,1.144829079,11.40%
0,FALSE,-0.5306122449,0.4489795918,1.082954082,11.40%
0,FALSE,-0.5306122449,0.5306122449,1.10189078,11.40%
0,FALSE,-0.5306122449,0.612244898,1.137141178,11.40%
0,FALSE,-0.5306122449,0.693877551,1.18698484,11.40%
0,FALSE,-0.5306122449,0.7755102041,1.182189356,11.40%
0,FALSE,-0.5306122449,0.8571428571,1.188301736,11.40%
0,FALSE,-0.5306122449,0.9387755102,1.207563232,11.40%
0,FALSE,-0.5306122449,1.020408163,1.263638261,11.40%
0,FALSE,-0.4489795918,-1.020408163,1.370394591,11.40%
0,FALSE,-0.4489795918,-0.9387755102,1.25709978,11.40%
0,FALSE,-0.4489795918,-0.8571428571,1.152857501,11.40%
0,FALSE,-0.4489795918,-0.7755102041,1.073588967,11.40%
0,FALSE,-0.4489795918,-0.693877551,1.040607958,11.40%
0,FALSE,-0.4489795918,-0.612244898,0.9839956262,11.40%
0,FALSE,-0.4489795918,-0.5306122449,0.8972604398,11.40%
0,FALSE,-0.4489795918,-0.4489795918,0.7846865529,11.40%
0,FALSE,-0.4489795918,-0.3673469388,0.7216433187,11.40%
0,FALSE,-0.4489795918,-0.2857142857,0.6857341573,11.40%
0,FALSE,-0.4489795918,-0.2040816327,0.6271210334,11.40%
0,FALSE,-0.4489795918,-0.1224489796,0.7681306645,11.40%
0,FALSE,-0.4489795918,-0.04081632653,0.9907853094,11.40%
0,FALSE,-0.4489795918,0.04081632653,1.14424132,11.40%
0,FALSE,-0.4489795918,0.1224489796,1.021527625,11.40%
0,FALSE,-0.4489795918,0.2040816327,0.7775831999,11.40%
0,FALSE,-0.4489795918,0.2857142857,0.8970850901,11.40%
0,FALSE,-0.4489795918,0.3673469388,0.6887206149,11.40%
0,FALSE,-0.4489795918,0.4489795918,0.8102311944,11.40%
0,FALSE,-0.4489795918,0.5306122449,0.8778070496,11.40%
0,FALSE,-0.4489795918,0.612244898,0.8971567277,11.40%
0,FALSE,-0.4489795918,0.693877551,1.055426646,11.40%
0,FALSE,-0.4489795918,0.7755102041,1.135500963,11.40%
0,FALSE,-0.4489795918,0.8571428571,1.189690118,11.40%
0,FALSE,-0.4489795918,0.9387755102,1.227290926,11.40%
0,FALSE,-0.4489795918,1.020408163,1.278261018,11.40%
0,FALSE,-0.3673469388,-1.020408163,1.264061996,11.40%
0,FALSE,-0.3673469388,-0.9387755102,1.127835225,11.40%
0,FALSE,-0.3673469388,-0.8571428571,1.008318369,11.40%
0,FALSE,-0.3673469388,-0.7755102041,0.9179845439,11.40%
0,FALSE,-0.3673469388,-0.693877551,0.8385973972,11.40%
0,FALSE,-0.3673469388,-0.612244898,0.7565795672,11.40%
0,FALSE,-0.3673469388,-0.5306122449,0.7134199485,11.40%
0,FALSE,-0.3673469388,-0.4489795918,0.7132070042,11.40%
0,FALSE,-0.3673469388,-0.3673469388,0.7057577959,11.40%
0,FALSE,-0.3673469388,-0.2857142857,0.6825990636,11.40%
0,FALSE,-0.3673469388,-0.2040816327,0.6568971121,11.40%
0,FALSE,-0.3673469388,-0.1224489796,0.7617196787,11.40%
0,FALSE,-0.3673469388,-0.04081632653,0.9183039573,11.40%
0,FALSE,-0.3673469388,0.04081632653,1.115901448,11.40%
0,FALSE,-0.3673469388,0.1224489796,1.013828812,11.40%
0,FALSE,-0.3673469388,0.2040816327,0.711518068,11.40%
0,FALSE,-0.3673469388,0.2857142857,0.8082661305,11.40%
0,FALSE,-0.3673469388,0.3673469388,0.7909022855,11.40%
0,FALSE,-0.3673469388,0.4489795918,0.7302488728,11.40%
0,FALSE,-0.3673469388,0.5306122449,0.6833229834,11.40%
0,FALSE,-0.3673469388,0.612244898,0.7773137731,11.40%
0,FALSE,-0.3673469388,0.693877551,0.7218542566,11.40%
0,FALSE,-0.3673469388,0.7755102041,1.012119103,11.40%
0,FALSE,-0.3673469388,0.8571428571,1.187096426,11.40%
0,FALSE,-0.3673469388,0.9387755102,1.161619624,11.40%
0,FALSE,-0.3673469388,1.020408163,1.296933916,11.40%
0,FALSE,-0.2857142857,-1.020408163,1.192149895,11.40%
0,FALSE,-0.2857142857,-0.9387755102,1.025661827,11.40%
0,FALSE,-0.2857142857,-0.8571428571,0.9319329525,11.40%
0,FALSE,-0.2857142857,-0.7755102041,0.8693702851,11.40%
0,FALSE,-0.2857142857,-0.693877551,0.8216074376,11.40%
0,FALSE,-0.2857142857,-0.612244898,0.7812230856,11.40%
0,FALSE,-0.2857142857,-0.5306122449,0.7504496313,11.40%
0,FALSE,-0.2857142857,-0.4489795918,0.7220984262,11.40%
0,FALSE,-0.2857142857,-0.3673469388,0.6910439128,11.40%
0,FALSE,-0.2857142857,-0.2857142857,0.6574768083,11.40%
0,FALSE,-0.2857142857,-0.2040816327,0.6348115112,11.40%
0,FALSE,-0.2857142857,-0.1224489796,0.6830522719,11.40%
0,FALSE,-0.2857142857,-0.04081632653,0.8421544326,11.40%
0,FALSE,-0.2857142857,0.04081632653,0.96428028,11.40%
0,FALSE,-0.2857142857,0.1224489796,0.7569384856,11.40%
0,FALSE,-0.2857142857,0.2040816327,0.8812835784,11.40%
0,FALSE,-0.2857142857,0.2857142857,0.7880630163,11.40%
0,FALSE,-0.2857142857,0.3673469388,0.7540149088,11.40%
0,FALSE,-0.2857142857,0.4489795918,0.7144502005,11.40%
0,FALSE,-0.2857142857,0.5306122449,0.710238255,11.40%
0,FALSE,-0.2857142857,0.612244898,0.8754155337,11.40%
0,FALSE,-0.2857142857,0.693877551,0.7476114206,11.40%
0,FALSE,-0.2857142857,0.7755102041,0.997903612,11.40%
0,FALSE,-0.2857142857,0.8571428571,1.162333484,11.40%
0,FALSE,-0.2857142857,0.9387755102,1.111158791,11.40%
0,FALSE,-0.2857142857,1.020408163,1.33171887,11.40%
0,FALSE,-0.2040816327,-1.020408163,1.157791122,11.40%
0,FALSE,-0.2040816327,-0.9387755102,1.011688241,11.40%
0,FALSE,-0.2040816327,-0.8571428571,0.9519991321,11.40%
0,FALSE,-0.2040816327,-0.7755102041,0.9094702599,11.40%
0,FALSE,-0.2040816327,-0.693877551,0.861637975,11.40%
0,FALSE,-0.2040816327,-0.612244898,0.8167192689,11.40%
0,FALSE,-0.2040816327,-0.5306122449,0.7757032838,11.40%
0,FALSE,-0.2040816327,-0.4489795918,0.7322664436,11.40%
0,FALSE,-0.2040816327,-0.3673469388,0.6693082724,11.40%
0,FALSE,-0.2040816327,-0.2857142857,0.5817536229,11.40%
0,FALSE,-0.2040816327,-0.2040816327,0.5129253753,11.40%
0,FALSE,-0.2040816327,-0.1224489796,0.5254261716,11.40%
0,FALSE,-0.2040816327,-0.04081632653,0.615518097,11.40%
0,FALSE,-0.2040816327,0.04081632653,0.745670159,11.40%
0,FALSE,-0.2040816327,0.1224489796,0.7012121046,11.40%
0,FALSE,-0.2040816327,0.2040816327,0.8779304844,11.40%
0,FALSE,-0.2040816327,0.2857142857,0.8184367547,11.40%
0,FALSE,-0.2040816327,0.3673469388,0.6600871776,11.40%
0,FALSE,-0.2040816327,0.4489795918,0.5938119637,11.40%
0,FALSE,-0.2040816327,0.5306122449,0.5767887376,11.40%
0,FALSE,-0.2040816327,0.612244898,0.7561770922,11.40%
0,FALSE,-0.2040816327,0.693877551,0.7305399379,11.40%
0,FALSE,-0.2040816327,0.7755102041,1.014221557,11.40%
0,FALSE,-0.2040816327,0.8571428571,1.198397751,11.40%
0,FALSE,-0.2040816327,0.9387755102,1.164057422,11.40%
0,FALSE,-0.2040816327,1.020408163,1.305537629,11.40%
0,FALSE,-0.1224489796,-1.020408163,1.14290351,11.40%
0,FALSE,-0.1224489796,-0.9387755102,1.051250221,11.40%
0,FALSE,-0.1224489796,-0.8571428571,0.9956884987,11.40%
0,FALSE,-0.1224489796,-0.7755102041,0.9404650324,11.40%
0,FALSE,-0.1224489796,-0.693877551,0.8901355168,11.40%
0,FALSE,-0.1224489796,-0.612244898,0.8432533834,11.40%
0,FALSE,-0.1224489796,-0.5306122449,0.7941736413,11.40%
0,FALSE,-0.1224489796,-0.4489795918,0.7321246028,11.40%
0,FALSE,-0.1224489796,-0.3673469388,0.6387646163,11.40%
0,FALSE,-0.1224489796,-0.2857142857,0.4821835342,11.40%
0,FALSE,-0.1224489796,-0.2040816327,0.2690042422,11.40%
0,FALSE,-0.1224489796,-0.1224489796,0.1330267837,11.40%
0,FALSE,-0.1224489796,-0.04081632653,0.1873001997,11.40%
0,FALSE,-0.1224489796,0.04081632653,0.3625776743,11.40%
0,FALSE,-0.1224489796,0.1224489796,0.5744694114,11.40%
0,FALSE,-0.1224489796,0.2040816327,0.6905383048,11.40%
0,FALSE,-0.1224489796,0.2857142857,0.8406694292,11.40%
0,FALSE,-0.1224489796,0.3673469388,0.724022331,11.40%
0,FALSE,-0.1224489796,0.4489795918,0.6108167667,11.40%
0,FALSE,-0.1224489796,0.5306122449,0.6205308933,11.40%
0,FALSE,-0.1224489796,0.612244898,0.6109681835,11.40%
0,FALSE,-0.1224489796,0.693877551,0.8106525391,11.40%
0,FALSE,-0.1224489796,0.7755102041,1.048253055,11.40%
0,FALSE,-0.1224489796,0.8571428571,1.299654691,11.40%
0,FALSE,-0.1224489796,0.9387755102,1.135613498,11.40%
0,FALSE,-0.1224489796,1.020408163,1.268342994,11.40%
0,FALSE,-0.04081632653,-1.020408163,1.169786296,11.40%
0,FALSE,-0.04081632653,-0.9387755102,1.095092863,11.40%
0,FALSE,-0.04081632653,-0.8571428571,1.024148496,11.40%
0,FALSE,-0.04081632653,-0.7755102041,0.9599321191,11.40%
0,FALSE,-0.04081632653,-0.693877551,0.9100241073,11.40%
0,FALSE,-0.04081632653,-0.612244898,0.8579777925,11.40%
0,FALSE,-0.04081632653,-0.5306122449,0.798436701,11.40%
0,FALSE,-0.04081632653,-0.4489795918,0.7195790364,11.40%
0,FALSE,-0.04081632653,-0.3673469388,0.6052434375,11.40%
0,FALSE,-0.04081632653,-0.2857142857,0.4141323907,11.40%
0,FALSE,-0.04081632653,-0.2040816327,0.1306319601,11.40%
0,FALSE,-0.04081632653,-0.1224489796,-0.1712741307,11.40%
0,FALSE,-0.04081632653,-0.04081632653,-0.3115220086,11.40%
0,FALSE,-0.04081632653,0.04081632653,-0.1895980408,11.40%
0,FALSE,-0.04081632653,0.1224489796,0.1391288141,11.40%
0,FALSE,-0.04081632653,0.2040816327,0.4775199679,11.40%
0,FALSE,-0.04081632653,0.2857142857,0.6285594531,11.40%
0,FALSE,-0.04081632653,0.3673469388,0.7615635936,11.40%
0,FALSE,-0.04081632653,0.4489795918,0.6785201859,11.40%
0,FALSE,-0.04081632653,0.5306122449,0.7101205146,11.40%
0,FALSE,-0.04081632653,0.612244898,0.7711358614,11.40%
0,FALSE,-0.04081632653,0.693877551,0.9488262925,11.40%
0,FALSE,-0.04081632653,0.7755102041,1.142981864,11.40%
0,FALSE,-0.04081632653,0.8571428571,1.309576225,11.40%
0,FALSE,-0.04081632653,0.9387755102,1.359793859,11.40%
0,FALSE,-0.04081632653,1.020408163,1.473299523,11.40%
0,FALSE,0.04081632653,-1.020408163,1.20106054,11.40%
0,FALSE,0.04081632653,-0.9387755102,1.131224371,11.40%
0,FALSE,0.04081632653,-0.8571428571,1.048222827,11.40%
0,FALSE,0.04081632653,-0.7755102041,0.9748464978,11.40%
0,FALSE,0.04081632653,-0.693877551,0.9208303839,11.40%
0,FALSE,0.04081632653,-0.612244898,0.866266844,11.40%
0,FALSE,0.04081632653,-0.5306122449,0.7957805158,11.40%
0,FALSE,0.04081632653,-0.4489795918,0.7047132691,11.40%
0,FALSE,0.04081632653,-0.3673469388,0.5918393801,11.40%
0,FALSE,0.04081632653,-0.2857142857,0.4401145391,11.40%
0,FALSE,0.04081632653,-0.2040816327,0.2293536487,11.40%
0,FALSE,0.04081632653,-0.1224489796,-0.02052817732,11.40%
0,FALSE,0.04081632653,-0.04081632653,-0.2468462757,11.40%
0,FALSE,0.04081632653,0.04081632653,-0.3422877216,11.40%
0,FALSE,0.04081632653,0.1224489796,-0.1714477256,11.40%
0,FALSE,0.04081632653,0.2040816327,0.2342613532,11.40%
0,FALSE,0.04081632653,0.2857142857,0.5469016656,11.40%
0,FALSE,0.04081632653,0.3673469388,0.6991940522,11.40%
0,FALSE,0.04081632653,0.4489795918,0.6883644072,11.40%
0,FALSE,0.04081632653,0.5306122449,0.7122184571,11.40%
0,FALSE,0.04081632653,0.612244898,0.8501256136,11.40%
0,FALSE,0.04081632653,0.693877551,1.024454518,11.40%
0,FALSE,0.04081632653,0.7755102041,1.31678047,11.40%
0,FALSE,0.04081632653,0.8571428571,1.411221594,11.40%
0,FALSE,0.04081632653,0.9387755102,1.522726412,11.40%
0,FALSE,0.04081632653,1.020408163,1.621457527,11.40%
0,FALSE,0.1224489796,-1.020408163,1.223518194,11.40%
0,FALSE,0.1224489796,-0.9387755102,1.161559818,11.40%
0,FALSE,0.1224489796,-0.8571428571,1.078394239,11.40%
0,FALSE,0.1224489796,-0.7755102041,0.9948491623,11.40%
0,FALSE,0.1224489796,-0.693877551,0.9291171607,11.40%
0,FALSE,0.1224489796,-0.612244898,0.8699686982,11.40%
0,FALSE,0.1224489796,-0.5306122449,0.7922173438,11.40%
0,FALSE,0.1224489796,-0.4489795918,0.6881354836,11.40%
0,FALSE,0.1224489796,-0.3673469388,0.5718553898,11.40%
0,FALSE,0.1224489796,-0.2857142857,0.4446743039,11.40%
0,FALSE,0.1224489796,-0.2040816327,0.3019094663,11.40%
0,FALSE,0.1224489796,-0.1224489796,0.1581363414,11.40%
0,FALSE,0.1224489796,-0.04081632653,0.02668566695,11.40%
0,FALSE,0.1224489796,0.04081632653,-0.07942515893,11.40%
0,FALSE,0.1224489796,0.1224489796,-0.1238736256,11.40%
0,FALSE,0.1224489796,0.2040816327,0.02201145749,11.40%
0,FALSE,0.1224489796,0.2857142857,0.4024611232,11.40%
0,FALSE,0.1224489796,0.3673469388,0.6563889739,11.40%
0,FALSE,0.1224489796,0.4489795918,0.7048497936,11.40%
0,FALSE,0.1224489796,0.5306122449,0.7794189552,11.40%
0,FALSE,0.1224489796,0.612244898,0.9937728303,11.40%
0,FALSE,0.1224489796,0.693877551,1.10901379,11.40%
0,FALSE,0.1224489796,0.7755102041,1.399514806,11.40%
0,FALSE,0.1224489796,0.8571428571,1.495545607,11.40%
0,FALSE,0.1224489796,0.9387755102,1.596136357,11.40%
0,FALSE,0.1224489796,1.020408163,1.694435725,11.40%
0,FALSE,0.2040816327,-1.020408163,1.231860331,11.40%
0,FALSE,0.2040816327,-0.9387755102,1.182964413,11.40%
0,FALSE,0.2040816327,-0.8571428571,1.111370012,11.40%
0,FALSE,0.2040816327,-0.7755102041,1.025939009,11.40%
0,FALSE,0.2040816327,-0.693877551,0.9457670455,11.40%
0,FALSE,0.2040816327,-0.612244898,0.8774091031,11.40%
0,FALSE,0.2040816327,-0.5306122449,0.7960982588,11.40%
0,FALSE,0.2040816327,-0.4489795918,0.6841334896,11.40%
0,FALSE,0.2040816327,-0.3673469388,0.5667877763,11.40%
0,FALSE,0.2040816327,-0.2857142857,0.4560234748,11.40%
0,FALSE,0.2040816327,-0.2040816327,0.3527925867,11.40%
0,FALSE,0.2040816327,-0.1224489796,0.268850363,11.40%
0,FALSE,0.2040816327,-0.04081632653,0.2082742815,11.40%
0,FALSE,0.2040816327,0.04081632653,0.1770538024,11.40%
0,FALSE,0.2040816327,0.1224489796,0.1705098432,11.40%
0,FALSE,0.2040816327,0.2040816327,0.1939142435,11.40%
0,FALSE,0.2040816327,0.2857142857,0.2983199274,11.40%
0,FALSE,0.2040816327,0.3673469388,0.5461705562,11.40%
0,FALSE,0.2040816327,0.4489795918,0.7351221311,11.40%
0,FALSE,0.2040816327,0.5306122449,0.7253332218,11.40%
0,FALSE,0.2040816327,0.612244898,1.063963262,11.40%
0,FALSE,0.2040816327,0.693877551,1.282275961,11.40%
0,FALSE,0.2040816327,0.7755102041,1.466016558,11.40%
0,FALSE,0.2040816327,0.8571428571,1.562760733,11.40%
0,FALSE,0.2040816327,0.9387755102,1.649403729,11.40%
0,FALSE,0.2040816327,1.020408163,1.789147503,11.40%
0,FALSE,0.2857142857,-1.020408163,1.248044194,11.40%
0,FALSE,0.2857142857,-0.9387755102,1.197680062,11.40%
