id,batch size,test acc,x,y,z
0,1280,73%,0.016949152542373,-0.932203389830508,1.6115083858561
0,1280,73%,0.050847457627119,-0.932203389830508,1.60715090171808
0,1280,73%,0.084745762711864,-0.932203389830508,1.60447910857001
0,1280,73%,0.11864406779661,-0.932203389830508,1.6031519165392
0,1280,73%,0.152542372881356,-0.932203389830508,1.60304924024091
0,1280,73%,0.186440677966102,-0.932203389830508,1.60479193839067
0,1280,73%,0.220338983050848,-0.932203389830508,1.60889572062057
0,1280,73%,0.254237288135593,-0.932203389830508,1.61566771083361
0,1280,73%,0.288135593220339,-0.932203389830508,1.62473029946506
0,1280,73%,0.322033898305085,-0.932203389830508,1.63778948909542
0,1280,73%,0.35593220338983,-0.932203389830508,1.65623136873007
0,1280,73%,0.389830508474576,-0.932203389830508,1.68059875584741
0,1280,73%,0.423728813559322,-0.932203389830508,1.70860959995989
0,1280,73%,0.457627118644068,-0.932203389830508,1.73912273213953
0,1280,73%,0.491525423728814,-0.932203389830508,1.77090541593735
0,1280,73%,0.525423728813559,-0.932203389830508,1.80250491723241
0,1280,73%,0.559322033898305,-0.932203389830508,1.83312890483868
0,1280,73%,0.593220338983051,-0.932203389830508,1.86373955898729
0,1280,73%,0.627118644067797,-0.932203389830508,1.89552458352071
0,1280,73%,0.661016949152542,-0.932203389830508,1.92915622978201
0,1280,73%,0.694915254237288,-0.932203389830508,1.96390748956852
0,1280,73%,0.728813559322034,-0.932203389830508,1.99881496935907
0,1280,73%,0.76271186440678,-0.932203389830508,2.03302166578117
0,1280,73%,0.796610169491526,-0.932203389830508,2.06613228270729
0,1280,73%,0.830508474576271,-0.932203389830508,2.09841270296564
0,1280,73%,0.864406779661017,-0.932203389830508,2.12962490725844
0,1280,73%,0.898305084745763,-0.932203389830508,2.15959581055529
0,1280,73%,0.932203389830508,-0.932203389830508,2.18825644753471
0,1280,73%,0.966101694915254,-0.932203389830508,2.21561877564514
0,1280,73%,1,-0.932203389830508,2.24183154494725
0,1280,73%,-1,-0.898305084745763,2.03690564693655
0,1280,73%,-0.966101694915254,-0.898305084745763,2.0244378869134
0,1280,73%,-0.932203389830508,-0.898305084745763,2.01212615903369
0,1280,73%,-0.898305084745763,-0.898305084745763,1.99985561099041
0,1280,73%,-0.864406779661017,-0.898305084745763,1.98745781816489
0,1280,73%,-0.830508474576271,-0.898305084745763,1.97502622684161
0,1280,73%,-0.796610169491525,-0.898305084745763,1.9624493847566
0,1280,73%,-0.76271186440678,-0.898305084745763,1.94970232225127
0,1280,73%,-0.728813559322034,-0.898305084745763,1.93676686031771
0,1280,73%,-0.694915254237288,-0.898305084745763,1.92358714062747
0,1280,73%,-0.661016949152542,-0.898305084745763,1.91029799745146
0,1280,73%,-0.627118644067797,-0.898305084745763,1.8967877798847
0,1280,73%,-0.593220338983051,-0.898305084745763,1.88311886756736
0,1280,73%,-0.559322033898305,-0.898305084745763,1.86910641916744
0,1280,73%,-0.525423728813559,-0.898305084745763,1.85459618051222
0,1280,73%,-0.491525423728814,-0.898305084745763,1.83946672123502
0,1280,73%,-0.457627118644068,-0.898305084745763,1.8232721839405
0,1280,73%,-0.423728813559322,-0.898305084745763,1.80595248029333
0,1280,73%,-0.389830508474576,-0.898305084745763,1.78765371701999
0,1280,73%,-0.355932203389831,-0.898305084745763,1.76807016710818
0,1280,73%,-0.322033898305085,-0.898305084745763,1.7474092709615
0,1280,73%,-0.288135593220339,-0.898305084745763,1.72622331049353
0,1280,73%,-0.254237288135593,-0.898305084745763,1.70511555647567
0,1280,73%,-0.220338983050847,-0.898305084745763,1.68469943097603
0,1280,73%,-0.186440677966102,-0.898305084745763,1.66545859251704
0,1280,73%,-0.152542372881356,-0.898305084745763,1.64773712855168
0,1280,73%,-0.11864406779661,-0.898305084745763,1.63207899780047
0,1280,73%,-0.084745762711864,-0.898305084745763,1.61872621602022
0,1280,73%,-0.050847457627119,-0.898305084745763,1.60749829984077
0,1280,73%,-0.016949152542373,-0.898305084745763,1.59809953413351
0,1280,73%,0.016949152542373,-0.898305084745763,1.59079048503519
0,1280,73%,0.050847457627119,-0.898305084745763,1.58593931712944
0,1280,73%,0.084745762711864,-0.898305084745763,1.58288560929714
0,1280,73%,0.11864406779661,-0.898305084745763,1.581355834863
0,1280,73%,0.152542372881356,-0.898305084745763,1.58125035004006
0,1280,73%,0.186440677966102,-0.898305084745763,1.58325884364442
0,1280,73%,0.220338983050848,-0.898305084745763,1.58777111583026
0,1280,73%,0.254237288135593,-0.898305084745763,1.59521598060163
0,1280,73%,0.288135593220339,-0.898305084745763,1.605589913655
0,1280,73%,0.322033898305085,-0.898305084745763,1.6205693702259
0,1280,73%,0.35593220338983,-0.898305084745763,1.64219802270149
0,1280,73%,0.389830508474576,-0.898305084745763,1.66872280041629
0,1280,73%,0.423728813559322,-0.898305084745763,1.69858723695514
0,1280,73%,0.457627118644068,-0.898305084745763,1.7309732101626
0,1280,73%,0.491525423728814,-0.898305084745763,1.76406056419103
0,1280,73%,0.525423728813559,-0.898305084745763,1.79604345668345
0,1280,73%,0.559322033898305,-0.898305084745763,1.82740667543475
0,1280,73%,0.593220338983051,-0.898305084745763,1.8592655628521
0,1280,73%,0.627118644067797,-0.898305084745763,1.89275872948516
0,1280,73%,0.661016949152542,-0.898305084745763,1.92777991182678
0,1280,73%,0.694915254237288,-0.898305084745763,1.96337457176989
0,1280,73%,0.728813559322034,-0.898305084745763,1.99846580489048
0,1280,73%,0.76271186440678,-0.898305084745763,2.03247038230169
0,1280,73%,0.796610169491526,-0.898305084745763,2.06554852829525
0,1280,73%,0.830508474576271,-0.898305084745763,2.09754519170312
0,1280,73%,0.864406779661017,-0.898305084745763,2.12831394018425
0,1280,73%,0.898305084745763,-0.898305084745763,2.15782861400741
0,1280,73%,0.932203389830508,-0.898305084745763,2.18597759399146
0,1280,73%,0.966101694915254,-0.898305084745763,2.21296500927642
0,1280,73%,1,-0.898305084745763,2.23890325595296
0,1280,73%,-1,-0.864406779661017,2.02818906274938
0,1280,73%,-0.966101694915254,-0.864406779661017,2.01548948330135
0,1280,73%,-0.932203389830508,-0.864406779661017,2.00304673149868
0,1280,73%,-0.898305084745763,-0.864406779661017,1.99071622233814
0,1280,73%,-0.864406779661017,-0.864406779661017,1.97831717073527
0,1280,73%,-0.830508474576271,-0.864406779661017,1.96579528118936
0,1280,73%,-0.796610169491525,-0.864406779661017,1.95320660937643
0,1280,73%,-0.76271186440678,-0.864406779661017,1.94046828590983
0,1280,73%,-0.728813559322034,-0.864406779661017,1.92757800037434
0,1280,73%,-0.694915254237288,-0.864406779661017,1.91448252372676
0,1280,73%,-0.661016949152542,-0.864406779661017,1.90112479923959
0,1280,73%,-0.627118644067797,-0.864406779661017,1.88763470823348
0,1280,73%,-0.593220338983051,-0.864406779661017,1.87389559117085
0,1280,73%,-0.559322033898305,-0.864406779661017,1.85990064561021
0,1280,73%,-0.525423728813559,-0.864406779661017,1.84548402200409
0,1280,73%,-0.491525423728814,-0.864406779661017,1.83050049480331
0,1280,73%,-0.457627118644068,-0.864406779661017,1.81465073926223
0,1280,73%,-0.423728813559322,-0.864406779661017,1.79758320880204
0,1280,73%,-0.389830508474576,-0.864406779661017,1.77931647341095
0,1280,73%,-0.355932203389831,-0.864406779661017,1.75993824950183
0,1280,73%,-0.322033898305085,-0.864406779661017,1.7391993328161
0,1280,73%,-0.288135593220339,-0.864406779661017,1.71759810988352
0,1280,73%,-0.254237288135593,-0.864406779661017,1.69573230057865
0,1280,73%,-0.220338983050847,-0.864406779661017,1.67427164142958
0,1280,73%,-0.186440677966102,-0.864406779661017,1.65369291244439
0,1280,73%,-0.152542372881356,-0.864406779661017,1.63437511151474
0,1280,73%,-0.11864406779661,-0.864406779661017,1.61704317315824
0,1280,73%,-0.084745762711864,-0.864406779661017,1.6021607485366
0,1280,73%,-0.050847457627119,-0.864406779661017,1.58951282162504
0,1280,73%,-0.016949152542373,-0.864406779661017,1.57870492229841
0,1280,73%,0.016949152542373,-0.864406779661017,1.57027810748741
0,1280,73%,0.050847457627119,-0.864406779661017,1.56478004122436
0,1280,73%,0.084745762711864,-0.864406779661017,1.56135370251163
0,1280,73%,0.11864406779661,-0.864406779661017,1.55963137012591
0,1280,73%,0.152542372881356,-0.864406779661017,1.55961716711209
0,1280,73%,0.186440677966102,-0.864406779661017,1.56191233717956
0,1280,73%,0.220338983050848,-0.864406779661017,1.56698934245504
0,1280,73%,0.254237288135593,-0.864406779661017,1.57517377154512
0,1280,73%,0.288135593220339,-0.864406779661017,1.58716228874824
0,1280,73%,0.322033898305085,-0.864406779661017,1.60489498536653
0,1280,73%,0.35593220338983,-0.864406779661017,1.62951589502562
0,1280,73%,0.389830508474576,-0.864406779661017,1.65795153279423
0,1280,73%,0.423728813559322,-0.864406779661017,1.68973009400705
0,1280,73%,0.457627118644068,-0.864406779661017,1.72375651132907
0,1280,73%,0.491525423728814,-0.864406779661017,1.75755385600471
0,1280,73%,0.525423728813559,-0.864406779661017,1.79007925456826
0,1280,73%,0.559322033898305,-0.864406779661017,1.82251640594438
0,1280,73%,0.593220338983051,-0.864406779661017,1.85599915365953
0,1280,73%,0.627118644067797,-0.864406779661017,1.89107295850669
0,1280,73%,0.661016949152542,-0.864406779661017,1.92717507113007
0,1280,73%,0.694915254237288,-0.864406779661017,1.96317113258332
0,1280,73%,0.728813559322034,-0.864406779661017,1.99810434592792
0,1280,73%,0.76271186440678,-0.864406779661017,2.03203136877966
0,1280,73%,0.796610169491526,-0.864406779661017,2.06485698537131
0,1280,73%,0.830508474576271,-0.864406779661017,2.09636510674073
0,1280,73%,0.864406779661017,-0.864406779661017,2.12665121869162
0,1280,73%,0.898305084745763,-0.864406779661017,2.15558745898525
0,1280,73%,0.932203389830508,-0.864406779661017,2.18331412153864
0,1280,73%,0.966101694915254,-0.864406779661017,2.20994864936819
0,1280,73%,1,-0.864406779661017,2.23563638881609
0,1280,73%,-1,-0.830508474576271,2.01961532883857
0,1280,73%,-0.966101694915254,-0.830508474576271,2.00664280819957
0,1280,73%,-0.932203389830508,-0.830508474576271,1.99395741714674
0,1280,73%,-0.898305084745763,-0.830508474576271,1.98147397319627
0,1280,73%,-0.864406779661017,-0.830508474576271,1.96907763568437
0,1280,73%,-0.830508474576271,-0.830508474576271,1.95655989540686
0,1280,73%,-0.796610169491525,-0.830508474576271,1.94392852848043
0,1280,73%,-0.76271186440678,-0.830508474576271,1.93119959671032
0,1280,73%,-0.728813559322034,-0.830508474576271,1.91838995629146
0,1280,73%,-0.694915254237288,-0.830508474576271,1.90534082075543
0,1280,73%,-0.661016949152542,-0.830508474576271,1.89208037181218
0,1280,73%,-0.627118644067797,-0.830508474576271,1.87857494696161
0,1280,73%,-0.593220338983051,-0.830508474576271,1.8648265817355
0,1280,73%,-0.559322033898305,-0.830508474576271,1.85077866702696
0,1280,73%,-0.525423728813559,-0.830508474576271,1.83639500517317
0,1280,73%,-0.491525423728814,-0.830508474576271,1.82150455263557
0,1280,73%,-0.457627118644068,-0.830508474576271,1.8059524543938
0,1280,73%,-0.423728813559322,-0.830508474576271,1.78923071659558
0,1280,73%,-0.389830508474576,-0.830508474576271,1.77117278789614
0,1280,73%,-0.355932203389831,-0.830508474576271,1.75197094243821
0,1280,73%,-0.322033898305085,-0.830508474576271,1.73128170267258
0,1280,73%,-0.288135593220339,-0.830508474576271,1.70940106008764
0,1280,73%,-0.254237288135593,-0.830508474576271,1.68700231427145
0,1280,73%,-0.220338983050847,-0.830508474576271,1.66459267332332
0,1280,73%,-0.186440677966102,-0.830508474576271,1.64279774797737
0,1280,73%,-0.152542372881356,-0.830508474576271,1.62202258623172
0,1280,73%,-0.11864406779661,-0.830508474576271,1.60303485948935
0,1280,73%,-0.084745762711864,-0.830508474576271,1.58650895191041
0,1280,73%,-0.050847457627119,-0.830508474576271,1.57230220956364
0,1280,73%,-0.016949152542373,-0.830508474576271,1.55994682215919
0,1280,73%,0.016949152542373,-0.830508474576271,1.55007955106214
0,1280,73%,0.050847457627119,-0.830508474576271,1.54374628833553
0,1280,73%,0.084745762711864,-0.830508474576271,1.53994502621129
0,1280,73%,0.11864406779661,-0.830508474576271,1.53806944900951
0,1280,73%,0.152542372881356,-0.830508474576271,1.53816456007219
0,1280,73%,0.186440677966102,-0.830508474576271,1.54081781740111
0,1280,73%,0.220338983050848,-0.830508474576271,1.54657335844527
0,1280,73%,0.254237288135593,-0.830508474576271,1.55583943588055
0,1280,73%,0.288135593220339,-0.830508474576271,1.56992369370254
0,1280,73%,0.322033898305085,-0.830508474576271,1.59109561598201
0,1280,73%,0.35593220338983,-0.830508474576271,1.61805444402989
0,1280,73%,0.389830508474576,-0.830508474576271,1.64822499670754
0,1280,73%,0.423728813559322,-0.830508474576271,1.68216862088048
0,1280,73%,0.457627118644068,-0.830508474576271,1.71730289604687
0,1280,73%,0.491525423728814,-0.830508474576271,1.75158640744809
0,1280,73%,0.525423728813559,-0.830508474576271,1.7849867350517
0,1280,73%,0.559322033898305,-0.830508474576271,1.81886083739103
0,1280,73%,0.593220338983051,-0.830508474576271,1.85385045317062
0,1280,73%,0.627118644067797,-0.830508474576271,1.89024288574566
0,1280,73%,0.661016949152542,-0.830508474576271,1.92705879916968
0,1280,73%,0.694915254237288,-0.830508474576271,1.96300847855925
0,1280,73%,0.728813559322034,-0.830508474576271,1.99778072039028
0,1280,73%,0.76271186440678,-0.830508474576271,2.03150936494357
0,1280,73%,0.796610169491526,-0.830508474576271,2.06382071993997
0,1280,73%,0.830508474576271,-0.830508474576271,2.0948701904248
0,1280,73%,0.864406779661017,-0.830508474576271,2.12453187545423
0,1280,73%,0.898305084745763,-0.830508474576271,2.15295550590385
0,1280,73%,0.932203389830508,-0.830508474576271,2.18024896577611
0,1280,73%,0.966101694915254,-0.830508474576271,2.20657365482372
0,1280,73%,1,-0.830508474576271,2.23204623750611
0,1280,73%,-1,-0.796610169491525,2.01113834408978
0,1280,73%,-0.966101694915254,-0.796610169491525,1.997924302597
0,1280,73%,-0.932203389830508,-0.796610169491525,1.98498590033027
0,1280,73%,-0.898305084745763,-0.796610169491525,1.97229885289573
0,1280,73%,-0.864406779661017,-0.796610169491525,1.95974639277458
0,1280,73%,-0.830508474576271,-0.796610169491525,1.94722319118143
0,1280,73%,-0.796610169491525,-0.796610169491525,1.93464764437587
0,1280,73%,-0.76271186440678,-0.796610169491525,1.92187999864067
0,1280,73%,-0.728813559322034,-0.796610169491525,1.90901577989335
0,1280,73%,-0.694915254237288,-0.796610169491525,1.89609527806154
0,1280,73%,-0.661016949152542,-0.796610169491525,1.88288492842035
0,1280,73%,-0.627118644067797,-0.796610169491525,1.86943786303098
0,1280,73%,-0.593220338983051,-0.796610169491525,1.85568616162692
0,1280,73%,-0.559322033898305,-0.796610169491525,1.84161879339605
0,1280,73%,-0.525423728813559,-0.796610169491525,1.82722712843231
0,1280,73%,-0.491525423728814,-0.796610169491525,1.81236405483637
0,1280,73%,-0.457627118644068,-0.796610169491525,1.79702240659857
0,1280,73%,-0.423728813559322,-0.796610169491525,1.78067196526817
0,1280,73%,-0.389830508474576,-0.796610169491525,1.76298545730943
0,1280,73%,-0.355932203389831,-0.796610169491525,1.74398314398187
0,1280,73%,-0.322033898305085,-0.796610169491525,1.72355692261643
0,1280,73%,-0.288135593220339,-0.796610169491525,1.70149297576094
0,1280,73%,-0.254237288135593,-0.796610169491525,1.6786013173602
0,1280,73%,-0.220338983050847,-0.796610169491525,1.65547339190776
0,1280,73%,-0.186440677966102,-0.796610169491525,1.63270616640028
0,1280,73%,-0.152542372881356,-0.796610169491525,1.61054636361619
0,1280,73%,-0.11864406779661,-0.796610169491525,1.58991699416257
0,1280,73%,-0.084745762711864,-0.796610169491525,1.57169660846287
0,1280,73%,-0.050847457627119,-0.796610169491525,1.5557667796313
0,1280,73%,-0.016949152542373,-0.796610169491525,1.5417853211437
0,1280,73%,0.016949152542373,-0.796610169491525,1.53036735926203
0,1280,73%,0.050847457627119,-0.796610169491525,1.52295396960172
0,1280,73%,0.084745762711864,-0.796610169491525,1.51868218804147
0,1280,73%,0.11864406779661,-0.796610169491525,1.51661432357191
0,1280,73%,0.152542372881356,-0.796610169491525,1.51690773765148
0,1280,73%,0.186440677966102,-0.796610169491525,1.52009216488723
0,1280,73%,0.220338983050848,-0.796610169491525,1.5267025446919
0,1280,73%,0.254237288135593,-0.796610169491525,1.53752390974633
0,1280,73%,0.288135593220339,-0.796610169491525,1.55449524146695
0,1280,73%,0.322033898305085,-0.796610169491525,1.57873131982322
0,1280,73%,0.35593220338983,-0.796610169491525,1.60768391500817
0,1280,73%,0.389830508474576,-0.796610169491525,1.64016944035645
0,1280,73%,0.423728813559322,-0.796610169491525,1.67572952564004
0,1280,73%,0.457627118644068,-0.796610169491525,1.71157320107598
0,1280,73%,0.491525423728814,-0.796610169491525,1.74644517502294
0,1280,73%,0.525423728813559,-0.796610169491525,1.78103107978126
0,1280,73%,0.559322033898305,-0.796610169491525,1.81621934497406
0,1280,73%,0.593220338983051,-0.796610169491525,1.85271231651326
0,1280,73%,0.627118644067797,-0.796610169491525,1.89001608307482
0,1280,73%,0.661016949152542,-0.796610169491525,1.92700415980021
0,1280,73%,0.694915254237288,-0.796610169491525,1.96269212261785
0,1280,73%,0.728813559322034,-0.796610169491525,1.99732298508561
0,1280,73%,0.76271186440678,-0.796610169491525,2.03059954903896
0,1280,73%,0.796610169491526,-0.796610169491525,2.06244535295799
0,1280,73%,0.830508474576271,-0.796610169491525,2.09284851575577
0,1280,73%,0.864406779661017,-0.796610169491525,2.12196834022791
0,1280,73%,0.898305084745763,-0.796610169491525,2.14990282734663
0,1280,73%,0.932203389830508,-0.796610169491525,2.17682625660635
0,1280,73%,0.966101694915254,-0.796610169491525,2.20288061813238
0,1280,73%,1,-0.796610169491525,2.22826563971499
0,1280,73%,-1,-0.76271186440678,2.00274287021297
0,1280,73%,-0.966101694915254,-0.76271186440678,1.98929358429954
0,1280,73%,-0.932203389830508,-0.76271186440678,1.97609279391716
0,1280,73%,-0.898305084745763,-0.76271186440678,1.96312907708044
0,1280,73%,-0.864406779661017,-0.76271186440678,1.95038296628279
0,1280,73%,-0.830508474576271,-0.76271186440678,1.93772945450335
0,1280,73%,-0.796610169491525,-0.76271186440678,1.92509535182586
0,1280,73%,-0.76271186440678,-0.76271186440678,1.91240511089155
0,1280,73%,-0.728813559322034,-0.76271186440678,1.89948699756249
0,1280,73%,-0.694915254237288,-0.76271186440678,1.88651189601673
